1600 -0.01 0.01 0.05 7 0.935466
1600 -0.01 0.01 0.05 8 0.933118
1600 -0.01 0.01 0.05 9 0.930975
1600 -0.01 0.01 0.05 10 0.93115
1600 -0.01 0.01 0.05 11 0.932688
1600 -0.01 0.01 0.05 12 0.930147
1600 -0.01 0.01 0.05 13 0.928379
1600 -0.01 0.01 0.05 14 0.930656
1600 -0.01 0.01 0.05 15 0.928051
1600 -0.01 0.01 0.05 16 0.927014
1600 -0.01 0.01 0.05 17 0.925087
1600 -0.01 0.01 0.05 18 0.928384
1600 -0.01 0.01 0.05 19 0.927571
1800 -0.01 0.01 0.05 0 0.938335
1800 -0.01 0.01 0.05 1 0.938963
1800 -0.01 0.01 0.05 2 0.939939
1800 -0.01 0.01 0.05 3 0.937854
1800 -0.01 0.01 0.05 4 0.934878
1800 -0.01 0.01 0.05 5 0.935179
1800 -0.01 0.01 0.05 6 0.935565
1800 -0.01 0.01 0.05 7 0.934271
1800 -0.01 0.01 0.05 8 0.932078
1800 -0.01 0.01 0.05 9 0.93028
1800 -0.01 0.01 0.05 10 0.930671
1800 -0.01 0.01 0.05 11 0.929213
1800 -0.01 0.01 0.05 12 0.929239
1800 -0.01 0.01 0.05 13 0.925382
1800 -0.01 0.01 0.05 14 0.927105
1800 -0.01 0.01 0.05 15 0.925626
1800 -0.01 0.01 0.05 16 0.924197
1800 -0.01 0.01 0.05 17 0.921627
1800 -0.01 0.01 0.05 18 0.924634
1800 -0.01 0.01 0.05 19 0.924983
2000 -0.01 0.01 0.05 0 0.937267
2000 -0.01 0.01 0.05 1 0.938897
2000 -0.01 0.01 0.05 2 0.939872
2000 -0.01 0.01 0.05 3 0.936934
2000 -0.01 0.01 0.05 4 0.934794
2000 -0.01 0.01 0.05 5 0.933458
2000 -0.01 0.01 0.05 6 0.935658
2000 -0.01 0.01 0.05 7 0.933666
2000 -0.01 0.01 0.05 8 0.930302
2000 -0.01 0.01 0.05 9 0.927361
2000 -0.01 0.01 0.05 10 0.930229
2000 -0.01 0.01 0.05 11 0.928779
2000 -0.01 0.01 0.05 12 0.927552
2000 -0.01 0.01 0.05 13 0.922843
2000 -0.01 0.01 0.05 14 0.924302
2000 -0.01 0.01 0.05 15 0.924089
2000 -0.01 0.01 0.05 16 0.920772
2000 -0.01 0.01 0.05 17 0.918505
2000 -0.01 0.01 0.05 18 0.922455
2000 -0.01 0.01 0.05 19 0.918508
2200 -0.01 0.01 0.05 0 0.937595
2200 -0.01 0.01 0.05 1 0.93918
2200 -0.01 0.01 0.05 2 0.938828
2200 -0.01 0.01 0.05 3 0.935228
2200 -0.01 0.01 0.05 4 0.935189
2200 -0.01 0.01 0.05 5 0.930929
2200 -0.01 0.01 0.05 6 0.934886
2200 -0.01 0.01 0.05 7 0.933733
2200 -0.01 0.01 0.05 8 0.927883
2200 -0.01 0.01 0.05 9 0.924181
2200 -0.01 0.01 0.05 10 0.929102
2200 -0.01 0.01 0.05 11 0.927612
2200 -0.01 0.01 0.05 12 0.926296
2200 -0.01 0.01 0.05 13 0.920131
2200 -0.01 0.01 0.05 14 0.922998
2200 -0.01 0.01 0.05 15 0.920113
2200 -0.01 0.01 0.05 16 0.920476
2200 -0.01 0.01 0.05 17 0.919904
2200 -0.01 0.01 0.05 18 0.921158
2200 -0.01 0.01 0.05 19 0.916529
2400 -0.01 0.01 0.05 0 0.93749
2400 -0.01 0.01 0.05 1 0.941218
2400 -0.01 0.01 0.05 2 0.939359
2400 -0.01 0.01 0.05 3 0.936361
2400 -0.01 0.01 0.05 4 0.93389
2400 -0.01 0.01 0.05 5 0.931841
2400 -0.01 0.01 0.05 6 0.932959
2400 -0.01 0.01 0.05 7 0.933572
2400 -0.01 0.01 0.05 8 0.92809
2400 -0.01 0.01 0.05 9 0.924338
2400 -0.01 0.01 0.05 10 0.927927
2400 -0.01 0.01 0.05 11 0.925731
2400 -0.01 0.01 0.05 12 0.924654
2400 -0.01 0.01 0.05 13 0.916307
2400 -0.01 0.01 0.05 14 0.917998
2400 -0.01 0.01 0.05 15 0.916989
2400 -0.01 0.01 0.05 16 0.916816
2400 -0.01 0.01 0.05 17 0.917921
2400 -0.01 0.01 0.05 18 0.918555
2400 -0.01 0.01 0.05 19 0.915097
2600 -0.01 0.01 0.05 0 0.938953
2600 -0.01 0.01 0.05 1 0.941577
2600 -0.01 0.01 0.05 2 0.938334
2600 -0.01 0.01 0.05 3 0.937411
2600 -0.01 0.01 0.05 4 0.933559
2600 -0.01 0.01 0.05 5 0.931428
2600 -0.01 0.01 0.05 6 0.931618
2600 -0.01 0.01 0.05 7 0.932777
2600 -0.01 0.01 0.05 8 0.92826
2600 -0.01 0.01 0.05 9 0.923927
2600 -0.01 0.01 0.05 10 0.927039
2600 -0.01 0.01 0.05 11 0.924693
2600 -0.01 0.01 0.05 12 0.92
2600 -0.01 0.01 0.05 13 0.916909
2600 -0.01 0.01 0.05 14 0.915075
2600 -0.01 0.01 0.05 15 0.914619
2600 -0.01 0.01 0.05 16 0.914423
2600 -0.01 0.01 0.05 17 0.914489
2600 -0.01 0.01 0.05 18 0.913086
2600 -0.01 0.01 0.05 19 0.914633
2800 -0.01 0.01 0.05 0 0.939077
2800 -0.01 0.01 0.05 1 0.943591
2800 -0.01 0.01 0.05 2 0.939393
2800 -0.01 0.01 0.05 3 0.937309
2800 -0.01 0.01 0.05 4 0.932791
2800 -0.01 0.01 0.05 5 0.930245
2800 -0.01 0.01 0.05 6 0.930118
2800 -0.01 0.01 0.05 7 0.931848
2800 -0.01 0.01 0.05 8 0.925866
2800 -0.01 0.01 0.05 9 0.925986
2800 -0.01 0.01 0.05 10 0.925855
2800 -0.01 0.01 0.05 11 0.924049
2800 -0.01 0.01 0.05 12 0.91923
2800 -0.01 0.01 0.05 13 0.916076
2800 -0.01 0.01 0.05 14 0.913922
2800 -0.01 0.01 0.05 15 0.913023
2800 -0.01 0.01 0.05 16 0.910972
2800 -0.01 0.01 0.05 17 0.911105
2800 -0.01 0.01 0.05 18 0.911425
2800 -0.01 0.01 0.05 19 0.90951
3000 -0.01 0.01 0.05 0 0.938612
3000 -0.01 0.01 0.05 1 0.946551
3000 -0.01 0.01 0.05 2 0.938591
3000 -0.01 0.01 0.05 3 0.937643
3000 -0.01 0.01 0.05 4 0.932478
3000 -0.01 0.01 0.05 5 0.928884
3000 -0.01 0.01 0.05 6 0.929356
3000 -0.01 0.01 0.05 7 0.930942
3000 -0.01 0.01 0.05 8 0.925925
3000 -0.01 0.01 0.05 9 0.925516
3000 -0.01 0.01 0.05 10 0.924093
3000 -0.01 0.01 0.05 11 0.923158
3000 -0.01 0.01 0.05 12 0.916772
3000 -0.01 0.01 0.05 13 0.914889
3000 -0.01 0.01 0.05 14 0.912807
3000 -0.01 0.01 0.05 15 0.911595
3000 -0.01 0.01 0.05 16 0.907672
3000 -0.01 0.01 0.05 17 0.905388
3000 -0.01 0.01 0.05 18 0.908932
3000 -0.01 0.01 0.05 19 0.907807
3200 -0.01 0.01 0.05 0 0.939162
3200 -0.01 0.01 0.05 1 0.947788
3200 -0.01 0.01 0.05 2 0.938276
3200 -0.01 0.01 0.05 3 0.935743
3200 -0.01 0.01 0.05 4 0.931891
3200 -0.01 0.01 0.05 5 0.93005
3200 -0.01 0.01 0.05 6 0.929259
3200 -0.01 0.01 0.05 7 0.929224
3200 -0.01 0.01 0.05 8 0.927307
3200 -0.01 0.01 0.05 9 0.923874
3200 -0.01 0.01 0.05 10 0.922538
3200 -0.01 0.01 0.05 11 0.923088
3200 -0.01 0.01 0.05 12 0.914763
3200 -0.01 0.01 0.05 13 0.912996
3200 -0.01 0.01 0.05 14 0.910971
3200 -0.01 0.01 0.05 15 0.909964
3200 -0.01 0.01 0.05 16 0.905134
3200 -0.01 0.01 0.05 17 0.902564
3200 -0.01 0.01 0.05 18 0.907326
3200 -0.01 0.01 0.05 19 0.906321
3400 -0.01 0.01 0.05 0 0.939111
3400 -0.01 0.01 0.05 1 0.949999
3400 -0.01 0.01 0.05 2 0.938927
3400 -0.01 0.01 0.05 3 0.936369
3400 -0.01 0.01 0.05 4 0.930724
3400 -0.01 0.01 0.05 5 0.931118
3400 -0.01 0.01 0.05 6 0.929482
3400 -0.01 0.01 0.05 7 0.92756
3400 -0.01 0.01 0.05 8 0.925514
3400 -0.01 0.01 0.05 9 0.922771
3400 -0.01 0.01 0.05 10 0.921051
3400 -0.01 0.01 0.05 11 0.922454
3400 -0.01 0.01 0.05 12 0.913596
3400 -0.01 0.01 0.05 13 0.910222
3400 -0.01 0.01 0.05 14 0.908998
3400 -0.01 0.01 0.05 15 0.907755
3400 -0.01 0.01 0.05 16 0.903481
3400 -0.01 0.01 0.05 17 0.900058
3400 -0.01 0.01 0.05 18 0.905612
3400 -0.01 0.01 0.05 19 0.904923
3600 -0.01 0.01 0.05 0 0.940437
3600 -0.01 0.01 0.05 1 0.952704
3600 -0.01 0.01 0.05 2 0.938585
3600 -0.01 0.01 0.05 3 0.936161
3600 -0.01 0.01 0.05 4 0.931123
3600 -0.01 0.01 0.05 5 0.931198
3600 -0.01 0.01 0.05 6 0.928534
3600 -0.01 0.01 0.05 7 0.929616
3600 -0.01 0.01 0.05 8 0.923237
3600 -0.01 0.01 0.05 9 0.918766
3600 -0.01 0.01 0.05 10 0.91858
3600 -0.01 0.01 0.05 11 0.921141
3600 -0.01 0.01 0.05 12 0.911824
3600 -0.01 0.01 0.05 13 0.911007
3600 -0.01 0.01 0.05 14 0.906413
3600 -0.01 0.01 0.05 15 0.907918
3600 -0.01 0.01 0.05 16 0.901081
3600 -0.01 0.01 0.05 17 0.897356
3600 -0.01 0.01 0.05 18 0.904348
3600 -0.01 0.01 0.05 19 0.902365
3800 -0.01 0.01 0.05 0 0.940394
3800 -0.01 0.01 0.05 1 0.952639
3800 -0.01 0.01 0.05 2 0.939324
3800 -0.01 0.01 0.05 3 0.936668
3800 -0.01 0.01 0.05 4 0.93253
3800 -0.01 0.01 0.05 5 0.931608
3800 -0.01 0.01 0.05 6 0.927771
3800 -0.01 0.01 0.05 7 0.928246
3800 -0.01 0.01 0.05 8 0.922437
3800 -0.01 0.01 0.05 9 0.916785
3800 -0.01 0.01 0.05 10 0.916448
3800 -0.01 0.01 0.05 11 0.919951
3800 -0.01 0.01 0.05 12 0.910877
3800 -0.01 0.01 0.05 13 0.907259
3800 -0.01 0.01 0.05 14 0.904863
3800 -0.01 0.01 0.05 15 0.9064
3800 -0.01 0.01 0.05 16 0.900024
3800 -0.01 0.01 0.05 17 0.89417
3800 -0.01 0.01 0.05 18 0.903724
3800 -0.01 0.01 0.05 19 0.899581
4000 -0.01 0.01 0.05 0 0.939651
4000 -0.01 0.01 0.05 1 0.954516
4000 -0.01 0.01 0.05 2 0.938858
4000 -0.01 0.01 0.05 3 0.938744
4000 -0.01 0.01 0.05 4 0.93122
4000 -0.01 0.01 0.05 5 0.932976
4000 -0.01 0.01 0.05 6 0.926549
4000 -0.01 0.01 0.05 7 0.926513
4000 -0.01 0.01 0.05 8 0.919442
4000 -0.01 0.01 0.05 9 0.917962
4000 -0.01 0.01 0.05 10 0.9161
4000 -0.01 0.01 0.05 11 0.917892
4000 -0.01 0.01 0.05 12 0.910755
4000 -0.01 0.01 0.05 13 0.906672
4000 -0.01 0.01 0.05 14 0.903725
4000 -0.01 0.01 0.05 15 0.904173
4000 -0.01 0.01 0.05 16 0.896891
4000 -0.01 0.01 0.05 17 0.891523
4000 -0.01 0.01 0.05 18 0.903193
4000 -0.01 0.01 0.05 19 0.895917
4200 -0.01 0.01 0.05 0 0.940526
4200 -0.01 0.01 0.05 1 0.955117
4200 -0.01 0.01 0.05 2 0.940483
4200 -0.01 0.01 0.05 3 0.942813
4200 -0.01 0.01 0.05 4 0.931415
4200 -0.01 0.01 0.05 5 0.936282
4200 -0.01 0.01 0.05 6 0.927429
4200 -0.01 0.01 0.05 7 0.923454
4200 -0.01 0.01 0.05 8 0.920304
4200 -0.01 0.01 0.05 9 0.915061
4200 -0.01 0.01 0.05 10 0.916067
4200 -0.01 0.01 0.05 11 0.916077
4200 -0.01 0.01 0.05 12 0.907595
4200 -0.01 0.01 0.05 13 0.905687
4200 -0.01 0.01 0.05 14 0.900815
4200 -0.01 0.01 0.05 15 0.903985
4200 -0.01 0.01 0.05 16 0.895887
4200 -0.01 0.01 0.05 17 0.887687
4200 -0.01 0.01 0.05 18 0.90108
4200 -0.01 0.01 0.05 19 0.893534
4400 -0.01 0.01 0.05 0 0.941676
4400 -0.01 0.01 0.05 1 0.955727
4400 -0.01 0.01 0.05 2 0.94068
4400 -0.01 0.01 0.05 3 0.945316
4400 -0.01 0.01 0.05 4 0.931661
4400 -0.01 0.01 0.05 5 0.935091
4400 -0.01 0.01 0.05 6 0.927528
4400 -0.01 0.01 0.05 7 0.922395
4400 -0.01 0.01 0.05 8 0.91945
4400 -0.01 0.01 0.05 9 0.916026
4400 -0.01 0.01 0.05 10 0.916047
4400 -0.01 0.01 0.05 11 0.914869
4400 -0.01 0.01 0.05 12 0.907167
4400 -0.01 0.01 0.05 13 0.901903
4400 -0.01 0.01 0.05 14 0.899194
4400 -0.01 0.01 0.05 15 0.901491
4400 -0.01 0.01 0.05 16 0.895956
4400 -0.01 0.01 0.05 17 0.886689
4400 -0.01 0.01 0.05 18 0.899227
4400 -0.01 0.01 0.05 19 0.893554
4600 -0.01 0.01 0.05 0 0.942454
4600 -0.01 0.01 0.05 1 0.955632
4600 -0.01 0.01 0.05 2 0.944141
4600 -0.01 0.01 0.05 3 0.948055
4600 -0.01 0.01 0.05 4 0.933842
4600 -0.01 0.01 0.05 5 0.934538
4600 -0.01 0.01 0.05 6 0.928856
4600 -0.01 0.01 0.05 7 0.923886
4600 -0.01 0.01 0.05 8 0.917986
4600 -0.01 0.01 0.05 9 0.91526
4600 -0.01 0.01 0.05 10 0.913331
4600 -0.01 0.01 0.05 11 0.912206
4600 -0.01 0.01 0.05 12 0.905311
4600 -0.01 0.01 0.05 13 0.896583
4600 -0.01 0.01 0.05 14 0.898732
4600 -0.01 0.01 0.05 15 0.898914
4600 -0.01 0.01 0.05 16 0.896797
4600 -0.01 0.01 0.05 17 0.885118
4600 -0.01 0.01 0.05 18 0.897867
4600 -0.01 0.01 0.05 19 0.89248
4800 -0.01 0.01 0.05 0 0.944523
4800 -0.01 0.01 0.05 1 0.955287
4800 -0.01 0.01 0.05 2 0.943728
4800 -0.01 0.01 0.05 3 0.950565
4800 -0.01 0.01 0.05 4 0.932417
4800 -0.01 0.01 0.05 5 0.935057
4800 -0.01 0.01 0.05 6 0.926804
4800 -0.01 0.01 0.05 7 0.922823
4800 -0.01 0.01 0.05 8 0.918625
4800 -0.01 0.01 0.05 9 0.914692
4800 -0.01 0.01 0.05 10 0.915623
4800 -0.01 0.01 0.05 11 0.91129
4800 -0.01 0.01 0.05 12 0.903395
4800 -0.01 0.01 0.05 13 0.8955
4800 -0.01 0.01 0.05 14 0.898814
4800 -0.01 0.01 0.05 15 0.898076
4800 -0.01 0.01 0.05 16 0.898038
4800 -0.01 0.01 0.05 17 0.881401
4800 -0.01 0.01 0.05 18 0.897557
4800 -0.01 0.01 0.05 19 0.89154
5000 -0.01 0.01 0.05 0 0.945693
5000 -0.01 0.01 0.05 1 0.959153
5000 -0.01 0.01 0.05 2 0.945482
5000 -0.01 0.01 0.05 3 0.953737
5000 -0.01 0.01 0.05 4 0.930934
5000 -0.01 0.01 0.05 5 0.933604
5000 -0.01 0.01 0.05 6 0.928279
5000 -0.01 0.01 0.05 7 0.923729
5000 -0.01 0.01 0.05 8 0.919228
5000 -0.01 0.01 0.05 9 0.913454
5000 -0.01 0.01 0.05 10 0.912291
5000 -0.01 0.01 0.05 11 0.913653
5000 -0.01 0.01 0.05 12 0.899018
5000 -0.01 0.01 0.05 13 0.892199
5000 -0.01 0.01 0.05 14 0.897706
5000 -0.01 0.01 0.05 15 0.896512
5000 -0.01 0.01 0.05 16 0.895096
5000 -0.01 0.01 0.05 17 0.877435
5000 -0.01 0.01 0.05 18 0.896594
5000 -0.01 0.01 0.05 19 0.887733
5200 -0.01 0.01 0.05 0 0.94555
5200 -0.01 0.01 0.05 1 0.959642
5200 -0.01 0.01 0.05 2 0.948804
5200 -0.01 0.01 0.05 3 0.958187
5200 -0.01 0.01 0.05 4 0.932361
5200 -0.01 0.01 0.05 5 0.934093
5200 -0.01 0.01 0.05 6 0.929948
5200 -0.01 0.01 0.05 7 0.924254
5200 -0.01 0.01 0.05 8 0.918283
5200 -0.01 0.01 0.05 9 0.913846
5200 -0.01 0.01 0.05 10 0.913999
5200 -0.01 0.01 0.05 11 0.912899
5200 -0.01 0.01 0.05 12 0.89851
5200 -0.01 0.01 0.05 13 0.890461
5200 -0.01 0.01 0.05 14 0.895528
5200 -0.01 0.01 0.05 15 0.897625
5200 -0.01 0.01 0.05 16 0.891333
5200 -0.01 0.01 0.05 17 0.875151
5200 -0.01 0.01 0.05 18 0.894273
5200 -0.01 0.01 0.05 19 0.884683
5400 -0.01 0.01 0.05 0 0.946461
5400 -0.01 0.01 0.05 1 0.958681
5400 -0.01 0.01 0.05 2 0.950288
5400 -0.01 0.01 0.05 3 0.961403
5400 -0.01 0.01 0.05 4 0.932738
5400 -0.01 0.01 0.05 5 0.93287
5400 -0.01 0.01 0.05 6 0.93192
5400 -0.01 0.01 0.05 7 0.922806
5400 -0.01 0.01 0.05 8 0.917297
5400 -0.01 0.01 0.05 9 0.91401
5400 -0.01 0.01 0.05 10 0.915512
5400 -0.01 0.01 0.05 11 0.908415
5400 -0.01 0.01 0.05 12 0.895824
5400 -0.01 0.01 0.05 13 0.890657
5400 -0.01 0.01 0.05 14 0.891217
5400 -0.01 0.01 0.05 15 0.895418
5400 -0.01 0.01 0.05 16 0.886198
5400 -0.01 0.01 0.05 17 0.874873
5400 -0.01 0.01 0.05 18 0.888646
5400 -0.01 0.01 0.05 19 0.881307
5600 -0.01 0.01 0.05 0 0.949223
5600 -0.01 0.01 0.05 1 0.958636
5600 -0.01 0.01 0.05 2 0.955381
5600 -0.01 0.01 0.05 3 0.964816
5600 -0.01 0.01 0.05 4 0.933604
5600 -0.01 0.01 0.05 5 0.934118
5600 -0.01 0.01 0.05 6 0.931468
5600 -0.01 0.01 0.05 7 0.921152
5600 -0.01 0.01 0.05 8 0.917989
5600 -0.01 0.01 0.05 9 0.912009
5600 -0.01 0.01 0.05 10 0.917663
5600 -0.01 0.01 0.05 11 0.908367
5600 -0.01 0.01 0.05 12 0.893
5600 -0.01 0.01 0.05 13 0.891042
5600 -0.01 0.01 0.05 14 0.889323
5600 -0.01 0.01 0.05 15 0.894192
5600 -0.01 0.01 0.05 16 0.883517
5600 -0.01 0.01 0.05 17 0.872047
5600 -0.01 0.01 0.05 18 0.886799
5600 -0.01 0.01 0.05 19 0.879544
5800 -0.01 0.01 0.05 0 0.951572
5800 -0.01 0.01 0.05 1 0.962613
5800 -0.01 0.01 0.05 2 0.959796
5800 -0.01 0.01 0.05 3 0.966696
5800 -0.01 0.01 0.05 4 0.934705
5800 -0.01 0.01 0.05 5 0.934265
5800 -0.01 0.01 0.05 6 0.932137
5800 -0.01 0.01 0.05 7 0.921664
5800 -0.01 0.01 0.05 8 0.917346
5800 -0.01 0.01 0.05 9 0.912168
5800 -0.01 0.01 0.05 10 0.917907
5800 -0.01 0.01 0.05 11 0.909556
5800 -0.01 0.01 0.05 12 0.892881
5800 -0.01 0.01 0.05 13 0.890537
5800 -0.01 0.01 0.05 14 0.890522
5800 -0.01 0.01 0.05 15 0.891257
5800 -0.01 0.01 0.05 16 0.882286
5800 -0.01 0.01 0.05 17 0.86698
5800 -0.01 0.01 0.05 18 0.882783
5800 -0.01 0.01 0.05 19 0.87501
6000 -0.01 0.01 0.05 0 0.953782
6000 -0.01 0.01 0.05 1 0.96307
6000 -0.01 0.01 0.05 2 0.965551
6000 -0.01 0.01 0.05 3 0.969268
6000 -0.01 0.01 0.05 4 0.935205
6000 -0.01 0.01 0.05 5 0.934402
6000 -0.01 0.01 0.05 6 0.933429
6000 -0.01 0.01 0.05 7 0.921818
6000 -0.01 0.01 0.05 8 0.915709
6000 -0.01 0.01 0.05 9 0.912134
6000 -0.01 0.01 0.05 10 0.917437
6000 -0.01 0.01 0.05 11 0.910558
6000 -0.01 0.01 0.05 12 0.891847
